gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,act,ceq,che,ci,csho,dlc,dltt,dt,dvt,ebitda,emp,fincf,icapt,idit,intan,invt,ivncf,ivst,lct,oancf,ppegt,pstk,rect,revt,seq,tfva,txt,xint,xlr,xopr,costat,prcc_c,naics
001678,20141231,2014,INDL,C,D,STD,APACHE CORP,USD,6415.0000,25937.0000,769.0000,-5061.0000,376.5050,0.0000,11245.0000,11245,380.0000,4884.0000,4.9500,-794.0000,39382.0000,12.0000,87.0000,708.0000,-8804.0000,0.0000,3664.0000,8461.0000,103458.0000,0.0000,2024.0000,13749.0000,25937.0000,,1637.0000,505.0000,,8865.0000,A,62.6700,211111
001681,20141231,2014,INDL,C,D,STD,APOLLO SOLAR ENERGY INC,USD,2.7030,9.2980,0.0960,-4.1060,50.3870,8.3020,0.5100,0.51,0.0000,-0.4070,0.0760,-0.2020,9.8080,,0.0000,1.9300,-0.2780,0.0000,11.8720,-0.3420,19.6630,0.0000,0.3830,4.2760,9.2980,0.0000,0.0000,0.5880,,4.6830,A,0.2100,331410
001686,20150228,2014,INDL,C,D,STD,APOGEE ENTERPRISES INC,USD,298.9750,382.4760,52.5120,41.1560,29.0500,0.0440,20.5870,20.631,12.0710,91.0850,4.8020,-19.7730,403.0630,0.9540,98.0290,61.4080,-24.4750,0.3270,149.0280,68.5630,492.6030,0.0000,176.7380,933.9360,382.4760,45.6730,14.4830,0.9240,,842.8510,A,42.3700,327215
001689,20141231,2014,INDL,C,D,STD,APPALACHIAN POWER,USD,678.5040,3366.9280,66.7310,217.4960,13.5000,643.3170,3356.4970,,80.0000,969.0680,1.9020,-302.9750,6723.4250,1.6290,0.0000,244.6710,-458.8940,64.1180,1275.0580,761.7370,13005.3790,0.0000,239.6190,3053.0780,3366.9280,44.3150,154.9280,213.3800,,2084.0100,A,,2211
001690,20140930,2014,INDL,C,D,STD,APPLE INC,USD,68531.0000,111547.0000,25077.0000,41063.0000,5866.1610,6308.0000,28987.0000,28987,11215.0000,60449.0000,97.0000,-37549.0000,140534.0000,,8758.0000,2111.0000,-22579.0000,11233.0000,63448.0000,59713.0000,39015.0000,0.0000,27219.0000,182795.0000,111547.0000,146642.0000,13973.0000,384.0000,,122346.0000,A,110.3800,334220
001704,20141031,2014,INDL,C,D,STD,APPLIED MATERIALS INC,USD,6967.0000,7868.0000,3162.0000,1034.0000,1221.0000,0.0000,1947.0000,1947,487.0000,2003.0000,14.0000,-348.0000,9815.0000,,4255.0000,1567.0000,-161.0000,160.0000,2823.0000,1800.0000,2848.0000,0.0000,1670.0000,9072.0000,7868.0000,3575.0000,376.0000,95.0000,,7069.0000,A,24.9200,333242
001706,20140831,2014,INDL,C,D,STD,ACTUANT CORP  -CL A,USD,542.9900,1001.7110,109.0120,163.8250,66.2850,4.5000,385.5000,390,2.6560,250.7480,5.8000,-380.9920,1387.2110,,1107.9470,162.6200,261.5070,0.0000,299.1210,125.2340,334.7520,0.0000,227.0080,1399.8620,1001.7110,3.3250,32.5730,25.0450,,1149.1140,A,27.2400,333132
001712,20141231,2014,INDL,C,D,STD,TRECORA RESOURCES,USD,54.9350,121.0990,8.5060,15.9370,23.9750,7.0000,73.4500,80.45,0.0000,31.1580,0.2710,66.6350,194.8380,,47.9850,12.8150,-88.9420,0.0000,24.8810,23.2050,113.7180,0.0000,28.7050,289.6430,121.0990,0.0000,7.1470,1.0420,,258.4850,A,14.7000,324110
001718,20140630,2014,INDL,C,D,STD,ADVANCED OXYGEN TECHNOLOGY,USD,0.1020,0.1910,0.1000,-0.0650,45.8540,0.1630,0.2140,0.25,0.0000,-0.0610,0.0020,0.2050,0.4220,0.0000,0.0000,0.0000,0.0000,0.0000,0.2300,-0.1100,0.6060,0.0170,0.0000,0.0450,0.2080,,0.0000,0.0250,,0.1060,A,0.1400,5311
001722,20141231,2014,INDL,C,D,STD,ARCHER-DANIELS-MIDLAND CO,USD,26028.0000,19575.0000,6491.0000,1068.0000,637.0000,132.0000,5558.0000,5582,624.0000,3836.0000,33.9000,-3577.0000,25188.0000,92.0000,3283.0000,9374.0000,-3407.0000,5392.0000,15602.0000,4962.0000,22972.0000,0.0000,4638.0000,81201.0000,19575.0000,9696.0000,877.0000,355.0000,,77365.0000,A,52.0000,31122
001742,20141231,2014,INDL,C,D,STD,ARIZONA PUBLIC SERVICE CO,USD,900.1170,4478.2430,4.5150,452.3590,71.2650,530.9700,2906.2150,,256.9000,1255.0920,6.2790,-201.2590,7536.0670,0.6890,,255.9860,-922.1180,0.0000,1532.4640,1124.1670,17451.5610,0.0000,395.1510,3488.9460,4478.2430,,237.3600,197.2870,,2233.8540,A,,2211
001743,20141231,2014,INDL,C,D,STD,ARCBEST CORP,USD,514.9890,560.8830,204.3370,37.6100,26.0440,41.3510,102.4740,127.73,4.1020,155.4610,13.2380,-40.4800,663.3570,,149.8870,0.0000,-51.5980,47.2950,340.7820,143.7660,1161.9250,0.0000,234.6380,2612.6930,560.8830,44.0690,24.4350,3.2900,1121.1770,2457.2320,A,46.3700,484122
001745,20141231,2014,INDL,C,D,STD,ENTERGY ARKANSAS,USD,928.6080,1824.2370,222.6010,121.3920,46.9800,47.9680,2671.3430,,16.8730,553.7460,1.1600,288.2850,4611.9300,,0.0000,213.6900,-600.6280,212.0750,482.0620,403.8260,9718.1590,116.3500,288.2270,2172.3910,1940.5870,994.9000,83.6290,93.9210,,1618.6450,A,,2211
001773,20141231,2014,INDL,C,D,STD,ARROW ELECTRONICS INC,USD,9032.6070,4153.9700,400.3550,208.2210,95.8950,13.4540,2075.4530,2075.453,0.0000,1036.1460,17.0000,-434.8860,6234.3640,5.5520,2404.9200,2335.2570,-244.8440,0.0000,5838.0210,673.3010,1314.3450,0.0000,6043.8500,22768.6740,4153.9700,138.1810,184.9430,121.5370,,21732.5280,A,57.8900,423690
001783,20141130,2014,INDL,C,D,STD,ARTS WAY MFG INC,USD,20.0660,19.2520,0.5120,0.9350,4.0490,3.8540,5.9480,7.232,,2.5720,0.2040,-1.0210,25.2000,0.0000,0.9930,15.1070,-0.6170,0.0000,6.5040,1.9420,26.5780,0.0000,3.0620,36.1700,19.2520,,0.3680,0.3520,,33.5980,A,5.2080,333111
001790,20141231,2014,INDL,C,D,STD,ASBESTOS CORP LTD,CAD,6.9850,-22.3290,4.4270,-0.8260,2.8370,0.0000,24.8180,24.818,0.0000,-0.6960,,0.1060,2.4890,0.0000,0.0000,0.0000,-0.3130,4.4010,6.0190,0.1780,0.2510,0.0000,2.4900,1.1130,-22.3290,2.4020,0.0060,0.0000,0.2900,1.8090,A,0.3300,523999
001794,20140930,2014,INDL,C,D,STD,ASHLAND INC,USD,3561.0000,3583.0000,1393.0000,52.0000,70.0000,338.0000,2942.0000,2951,103.0000,574.0000,11.0000,-1034.0000,6525.0000,6.0000,3952.0000,765.0000,1440.0000,0.0000,1687.0000,643.0000,4275.0000,0.0000,1202.0000,6121.0000,3583.0000,1591.0000,-188.0000,173.0000,,5547.0000,A,119.7600,3251
001820,20150131,2014,INDL,C,D,STD,ASTRO-MED INC,USD,61.9180,63.5110,23.1320,3.7870,7.2510,0.0000,0.0000,0,2.1280,9.2940,0.3400,-7.4010,63.5110,,3.6890,15.5820,5.7450,15.1740,9.5690,1.4910,36.8230,0.0000,14.5350,88.3470,63.5110,18.2020,2.2700,0.0000,,79.0530,A,16.5000,334118
001823,20141231,2014,INDL,C,D,STD,ASTRONICS CORP,USD,245.8180,228.1770,21.1970,47.8320,21.9300,2.7960,180.2120,183.008,0.0370,128.1620,2.0000,-23.1130,408.3890,,195.1440,115.0530,-109.1200,0.0000,109.2160,99.8740,162.5820,0.0000,88.8880,661.0390,228.1770,0.0000,22.9370,8.2550,,532.8770,A,55.3100,336413
001828,20141231,2014,INDL,C,D,STD,ATCO LTD  -CL I,CAD,1549.0000,3168.0000,595.0000,683.0000,115.1410,103.0000,7285.0000,7383,99.0000,1688.0000,9.1700,236.0000,13565.0000,14.0000,290.0000,110.0000,-2078.0000,0.0000,1149.0000,1681.0000,20542.0000,0.0000,764.0000,4554.0000,3168.0000,7.0000,237.0000,373.0000,716.0000,2866.0000,A,47.6600,221210
001837,20141231,2014,INDL,C,D,STD,AGL RESOURCES INC,USD,2890.0000,3784.0000,39.0000,428.0000,119.6470,1375.0000,3602.0000,,233.0000,1473.0000,5.1650,-224.0000,7430.0000,,1952.0000,716.0000,-505.0000,8.0000,3219.0000,655.0000,11552.0000,0.0000,1541.0000,5385.0000,3784.0000,284.0000,350.0000,181.0000,,3912.0000,A,54.5100,221210
001860,20140930,2014,INDL,C,D,STD,ATWOOD OCEANICS,USD,497.8070,2555.5240,80.0800,345.8640,64.3620,11.8850,1742.1220,1742.122,0.0000,550.1390,1.9050,462.9050,4297.6460,0.3120,0.0000,132.3680,-914.2150,0.0000,167.3770,442.6200,4568.1530,0.0000,248.9440,1173.9530,2555.5240,,56.4710,71.8030,,623.8140,A,28.3700,213111
001864,20150131,2014,INDL,C,D,STD,REX AMERICAN RESOURCES CORP,USD,175.7450,349.9710,137.6970,103.7140,7.8990,0.0000,0.0000,0,0.0000,138.9040,0.1060,-97.3480,392.9640,,0.0000,18.0620,-7.3200,0.0000,19.5570,137.2160,280.6250,0.0000,11.8130,572.2300,349.9710,0.3330,49.6490,2.0740,,433.3260,A,61.9700,325193
001878,20150131,2014,INDL,C,D,STD,AUTODESK INC,USD,2671.3000,2219.2000,2026.4000,29.1000,227.0000,0.0000,747.2000,747.2,0.0000,268.8000,8.8230,-239.9000,2966.4000,,1628.1000,,-905.6000,615.8000,1400.1000,708.1000,508.2000,0.0000,458.9000,2512.2000,2219.2000,1609.8000,1.2000,,,2243.4000,A,60.0600,511210
001891,20140630,2014,INDL,C,D,STD,AUTOMATIC DATA PROCESSING,USD,25833.4000,6670.2000,4015.8000,1678.7000,480.2000,2175.8000,11.5000,14.3,903.3000,2558.9000,61.0000,-2358.2000,6681.7000,56.2000,3746.1000,0.0000,813.3000,2032.2000,23908.0000,1821.4000,2125.7000,0.0000,1800.4000,12206.5000,6670.2000,,772.0000,6.1000,,9647.6000,A,83.3700,518210
001906,20141231,2014,INDL,C,D,STD,A V HOMES INC,USD,,286.7400,196.7810,-1.6030,22.0720,0.4600,300.8130,301.273,0.0000,8.5850,0.2140,185.1140,587.5530,,6.0710,383.1840,-68.0980,16.4470,,-81.4090,74.1460,0.0000,2.9060,286.3600,286.7400,,0.0000,18.1070,,277.7750,A,14.5700,237210
001913,20141231,2014,INDL,C,D,STD,AVERY DENNISON CORP,USD,1921.3000,1066.5000,244.1000,-17.3000,90.4590,204.3000,945.3000,951,125.1000,692.2000,25.0000,-323.5000,2011.8000,0.0000,941.6000,491.8000,-170.4000,17.1000,1597.8000,374.2000,2654.5000,0.0000,958.1000,6330.3000,1066.5000,28.2000,113.3000,67.2000,,5638.1000,A,51.8800,322220
001919,20140630,2014,INDL,C,D,STD,AVNET INC,USD,8954.1990,4890.1930,928.9710,656.2210,138.2490,865.0880,1213.8140,1213.814,82.7550,1021.7510,19.0000,-88.4970,6104.0070,,1532.7760,2613.3630,-237.4580,0.0000,4978.8260,237.4180,1318.4840,0.0000,5220.5280,27499.6540,4890.1930,,155.5230,104.8230,,26477.9030,A,43.0200,423690
001920,20141231,2014,INDL,C,D,STD,AVON PRODUCTS,USD,2964.5000,289.8000,981.5000,-732.7000,434.7000,137.1000,2463.9000,2479,105.2000,923.5000,33.2000,-218.8000,2769.2000,14.8000,379.6000,822.2000,-105.1000,21.0000,2047.2000,359.8000,2314.3000,0.0000,636.0000,8851.4000,289.8000,3.3000,549.1000,111.1000,,7927.9000,A,9.3900,325620
001926,20150228,2014,INDL,C,D,STD,AZZ INC,USD,298.6340,420.0520,22.5270,53.1290,25.7320,21.8660,315.9820,337.848,14.8970,144.7660,3.2440,-82.4140,736.0340,,432.9310,141.3730,-39.5650,0.0000,149.1420,118.1570,359.7240,0.0000,125.6380,816.6870,420.0520,,25.1870,16.5610,,671.9210,A,46.9200,335122
001932,20141231,2014,INDL,C,D,STD,BRITISH AMER TOBACCO PLC,USD,14225.8300,8583.4780,2909.9700,4062.7420,932.0240,3861.7860,15233.7260,18339.979,4224.7540,9033.6820,57.9620,-5400.8930,24290.7750,101.2570,16830.4710,6438.3880,-732.1660,77.8900,13660.3480,5788.7850,9248.6580,0.0000,,22010.1560,8583.4780,1007.8970,2266.5990,915.9860,3417.8130,12976.4740,A,107.8200,312230
001949,20140930,2014,FS,C,D,STD,BRT REALTY TRUST,USD,,130.1400,,,,8.1970,511.6090,,0.0000,,,,680.2480,0.0000,0.0000,0.0000,,32.3900,,,,0.0000,,67.7240,130.1400,,0.0000,21.9800,,,A,6.9800,525990
001949,20140930,2014,INDL,C,D,STD,BRT REALTY TRUST,USD,,130.1400,55.5710,-16.1680,13.6550,8.1970,511.6090,519.806,0.0000,,,190.4350,680.2480,0.0000,0.0000,0.0000,-219.3240,32.3900,,-4.8350,,0.0000,0.0000,66.4140,130.1400,0.0000,0.0000,21.9800,,63.3100,A,6.9800,525990
001951,20140831,2014,INDL,C,D,STD,PERSEON CORP,USD,10.9810,10.6620,8.1310,-7.1430,39.6890,0.0330,0.0000,0,0.0000,-7.0220,0.0520,4.6700,10.6620,0.0220,0.0000,2.3290,-0.0740,0.0000,1.5870,-5.9160,3.0860,0.0000,0.3750,5.3280,10.6620,,0.0020,0.0000,,12.3500,A,0.3550,334510
001968,20141231,2014,INDL,C,D,STD,BADGER METER INC,USD,141.1050,214.3310,6.6560,25.3460,14.4610,75.9270,0.0000,0,10.6310,66.3110,1.4310,-2.7430,214.3310,,109.3940,71.7740,-33.1610,0.0000,107.0750,35.7350,177.4000,0.0000,53.9670,364.7680,214.3310,,15.2340,1.1350,,298.4570,A,59.3500,334514
001976,20141231,2014,INDL,C,D,STD,BAKER HUGHES INC,USD,12045.0000,18625.0000,1740.0000,1486.0000,434.0000,220.0000,3913.0000,4133,279.0000,4824.0000,62.0000,-939.0000,22643.0000,,6893.0000,4074.0000,-1659.0000,0.0000,4637.0000,2953.0000,17278.0000,0.0000,5418.0000,24551.0000,18625.0000,,896.0000,232.0000,,19727.0000,A,56.0700,213111
001979,20141231,2014,INDL,C,D,STD,BALCHEM CORP  -CL B,USD,181.3020,391.8980,50.2870,49.9770,30.8460,35.0000,297.5000,332.5,9.2510,117.6970,0.8450,261.6700,689.3980,0.0640,544.0400,49.6230,-504.4240,0.0000,95.5220,85.3500,195.2990,0.0000,71.9820,541.3830,391.8980,,24.2260,5.1450,,423.6860,A,66.6400,325412
001982,20141231,2014,FS,C,D,STD,BALDWIN & LYONS  -CL B,USD,,399.4960,,,,20.0000,0.0000,,14.9470,,0.4250,,419.4690,,3.1520,,,0.0000,,,57.5920,0.0000,,294.5230,399.4960,,14.6810,,,,A,25.7800,524126
001982,20141231,2014,INDL,C,D,STD,BALDWIN & LYONS  -CL B,USD,,399.4960,198.0050,31.4570,14.9790,20.0000,0.0000,0,14.9470,42.0910,0.4250,-4.9470,399.4960,0.0000,3.1520,0.0000,-18.8670,133.3730,,30.1600,57.5920,0.0000,323.7380,284.9340,399.4960,676.1910,14.6810,,,242.8430,A,25.7800,524126
001988,20141231,2014,INDL,C,D,STD,BALL CORP,USD,2313.5000,1033.1000,191.4000,225.3000,136.9660,175.1000,2993.8000,3048.8,70.8000,1200.0000,14.5000,-845.3000,4233.4000,0.0000,2454.2000,1016.7000,-391.4000,0.0000,2006.8000,1012.5000,5033.2000,0.0000,957.1000,8570.0000,1033.1000,12.5000,149.9000,159.9000,,7370.0000,A,68.1700,332431
002002,20141231,2014,FS,C,D,STD,POPULAR INC,USD,,4217.2220,,-354.6170,,1504.7360,1499.9490,,3.7230,,7.7520,,5767.3310,1633.5430,651.9650,,,1822.3860,,,,50.1600,,2020.0580,4267.3820,,58.2790,688.4710,418.6790,,A,34.0500,522110
002002,20141231,2014,INDL,C,D,STD,POPULAR INC,USD,,4217.2220,2203.4810,-354.6170,103.4770,1504.7360,1499.9490,,3.7230,507.1500,7.7520,-940.5700,5767.3310,,651.9650,371.8700,25.4520,1822.3860,,873.0020,,50.1600,21345.3210,2020.0580,4267.3820,5627.7420,58.2790,,418.6790,1512.9080,A,34.0500,522110
002005,20141231,2014,FS,C,D,STD,BANK OF HAWAII CORP,USD,,1055.0860,,168.1790,,72.7840,798.1880,,79.6600,,2.1610,,1853.2740,417.6330,56.2120,,,363.4500,,,,0.0000,,597.6500,1055.0860,,74.5960,37.9770,183.0280,,A,59.3100,522110
002005,20141231,2014,INDL,C,D,STD,BANK OF HAWAII CORP,USD,,1055.0860,535.5760,168.1790,43.7240,72.7840,798.1880,,79.6600,325.7340,2.1610,502.4210,1853.2740,,56.2120,7.4470,-640.0710,363.4500,,209.4800,,0.0000,6788.9010,597.6500,1055.0860,2332.2390,74.5960,,183.0280,271.9160,A,59.3100,522110
002019,20141231,2014,FS,C,D,STD,BANK OF NEW YORK MELLON CORP,USD,,35879.0000,,1784.0000,,15905.0000,16614.0000,,836.0000,,50.3000,,55317.0000,3234.0000,21996.0000,,,136479.0000,,,,1562.0000,,14640.0000,37441.0000,,912.0000,354.0000,5845.0000,,A,40.5700,522110
002019,20141231,2014,INDL,C,D,STD,BANK OF NEW YORK MELLON CORP,USD,,35879.0000,143449.0000,1784.0000,1118.2280,15905.0000,16614.0000,,836.0000,8127.0000,50.3000,7829.0000,55317.0000,,21996.0000,3.0000,-11675.0000,136479.0000,,4484.0000,,1562.0000,58941.0000,15210.0000,37441.0000,119430.0000,912.0000,,5845.0000,7083.0000,A,40.5700,522110
002044,20141231,2014,INDL,C,D,STD,BARD (C.R.) INC,USD,2047.1000,1804.9000,1007.6000,226.6000,74.8930,78.0000,1401.9000,1401.9,66.4000,987.8000,13.9000,-584.4000,3206.8000,2.0000,2145.1000,376.2000,-163.3000,47.5000,614.6000,660.0000,747.9000,0.0000,455.2000,3323.6000,1804.9000,,151.3000,44.8000,,2335.8000,A,166.6200,339112
002049,20141231,2014,INDL,C,D,STD,BARNES GROUP INC,USD,588.3960,1111.7930,46.0390,-7.0270,54.5010,8.8900,495.8440,496.706,24.4640,273.4980,4.5150,-83.5430,1607.6370,,1149.6430,212.0440,-124.2490,0.0000,265.0900,186.8980,672.2250,0.0000,275.8900,1262.0060,1111.7930,13.3370,45.9590,11.7510,,988.5080,A,37.0100,332613
002052,20140930,2014,INDL,C,D,STD,BARNWELL INDUSTRIES,USD,26.5200,19.1980,17.2430,-1.9110,8.2770,4.4490,6.6500,11.099,0.0000,6.6750,0.0380,-6.0310,26.5950,0.0290,0.0000,,9.0780,1.1390,14.5230,5.5690,223.0730,0.0000,2.9100,28.0170,19.1980,,0.6040,0.6640,,21.3420,A,2.6700,211111
002055,20141231,2014,INDL,C,D,STD,BARRICK GOLD CORP,USD,6150.0000,10247.0000,2699.0000,-3108.0000,1164.6700,333.0000,12748.0000,13081,232.0000,1631.0000,17.2600,-60.0000,25610.0000,25.0000,4734.0000,2722.0000,-1950.0000,0.0000,2560.0000,2296.0000,53136.0000,0.0000,626.0000,10248.0000,10247.0000,2918.0000,306.0000,769.0000,,8617.0000,A,10.7500,212221
002080,20141130,2014,INDL,C,D,STD,BASSETT FURNITURE INDS,USD,135.3620,156.8320,49.7980,8.7390,10.4930,0.3160,1.9020,2.218,5.0850,22.4870,1.5680,-10.8660,158.7340,0.0720,1.7310,57.2720,-5.1550,23.1250,66.7730,29.9610,182.6920,0.0000,15.2280,340.7380,156.8320,,5.3080,0.1880,,318.2510,A,19.5100,337122
002086,20141231,2014,INDL,C,D,STD,BAXTER INTERNATIONAL INC,USD,10351.0000,8120.0000,2925.0000,823.0000,542.3780,1699.0000,7606.0000,8392,1116.0000,4093.0000,66.0000,-1402.0000,15762.0000,22.0000,5953.0000,3559.0000,-1542.0000,0.0000,6042.0000,3215.0000,14808.0000,0.0000,2803.0000,16671.0000,8120.0000,264.0000,493.0000,237.0000,,12578.0000,A,73.2900,325414
002101,20140630,2014,INDL,C,D,STD,APPLIED INDUSTRIAL TECH INC,USD,836.1480,800.3080,71.1890,114.6270,41.5630,2.7200,167.9920,170.712,40.4100,193.8060,5.4720,92.1420,968.3000,0.6510,353.0020,335.7470,-203.6370,0.0000,290.9550,110.1100,260.4680,0.0000,375.7320,2459.8780,800.3080,,53.4410,0.9000,,2266.0720,A,45.5900,423840
002109,20141231,2014,INDL,C,D,STD,CHINA SHOUGUAN MINING CORP,USD,2.7300,1.1910,0.1130,-2.4520,115.0000,5.6530,1.0900,6.743,0.0000,-0.0070,,-4.4900,2.2810,0.0010,3.9760,0.0000,4.2030,0.0000,7.3650,0.1010,4.3500,0.0000,0.3690,2.4690,1.1910,,0.0000,0.2830,,2.4760,A,0.0042,212221
002111,20140930,2014,INDL,C,D,STD,BECTON DICKINSON & CO,USD,6131.0000,5053.0000,2745.0000,699.0000,191.8920,203.0000,3767.0000,3767,421.0000,2148.0000,30.6190,-807.0000,8820.0000,46.0000,2214.0000,1495.0000,-948.0000,884.0000,2235.0000,1746.0000,7765.0000,0.0000,1187.0000,8446.0000,5053.0000,1063.0000,337.0000,167.0000,,6298.0000,A,139.1600,339112
002124,20141231,2014,INDL,C,D,STD,BEL FUSE INC,USD,310.6560,224.7510,77.1380,-3.5120,11.8620,13.4380,219.1870,232.625,3.1870,50.0990,8.2100,211.5480,443.9380,,213.0750,113.6300,-217.6700,0.0000,121.8020,22.4570,157.0970,0.0000,99.6050,487.0760,224.7510,,1.2960,3.9780,,436.9770,A,27.3400,334416
002136,20141231,2014,INDL,C,D,STD,VERIZON COMMUNICATIONS INC,USD,29623.0000,12298.0000,11153.0000,10686.0000,4154.9640,2735.0000,110536.0000,112933,8960.0000,35425.0000,177.3000,-57705.0000,124212.0000,108.0000,105708.0000,1153.0000,-15856.0000,555.0000,28064.0000,30631.0000,230508.0000,0.0000,13997.0000,127079.0000,12298.0000,1776.0000,3314.0000,4891.0000,,91654.0000,A,46.7800,517210
002137,20141231,2014,INDL,C,D,STD,BCE INC,CAD,4548.0000,10942.0000,566.0000,2125.0000,840.3300,3743.0000,16355.0000,17723,2097.0000,8202.0000,57.2340,-2440.0000,31594.0000,,18085.0000,333.0000,-3570.0000,0.0000,9089.0000,6241.0000,61495.0000,4004.0000,3069.0000,21042.0000,14946.0000,,929.0000,962.0000,4627.0000,12840.0000,A,53.2800,517110
002154,20141231,2014,INDL,C,D,STD,BEMIS CO INC,USD,1287.8000,1433.0000,47.1000,-1.9000,98.2000,31.3000,1315.9000,1315.9,109.4000,579.0000,16.9440,-370.8000,2748.9000,7.6000,1131.7000,575.8000,40.5000,0.0000,481.4000,248.1000,2310.3000,0.0000,566.1000,4343.5000,1433.0000,1.0000,124.6000,61.0000,,3764.5000,A,45.2100,322220
002176,20141231,2014,INDL,C,D,STD,BERKSHIRE HATHAWAY,USD,,240170.0000,70854.0000,18835.0000,2464.3640,7444.0000,72765.0000,79370,0.0000,38761.0000,315.9990,2731.0000,315792.0000,0.0000,73241.0000,10236.0000,-19369.0000,7585.0000,,32010.0000,179426.0000,0.0000,34418.0000,194706.0000,240170.0000,167538.0000,7935.0000,3253.0000,,155945.0000,A,150.1500,999977
002176,20141231,2014,FS,C,D,STD,BERKSHIRE HATHAWAY,USD,,240170.0000,,,,7444.0000,72765.0000,,0.0000,,315.9990,,377728.0000,1432.0000,73241.0000,10236.0000,,0.0000,,,179426.0000,0.0000,,194673.0000,240170.0000,,7935.0000,3253.0000,,,A,150.1500,999977
002184,20150131,2014,INDL,C,D,STD,BEST BUY CO INC,USD,11729.0000,4995.0000,4072.0000,1125.0000,351.4680,41.0000,1580.0000,1621,251.0000,2111.0000,125.0000,-223.0000,6580.0000,,482.0000,5174.0000,-1712.0000,1640.0000,7777.0000,1935.0000,7660.0000,0.0000,1280.0000,40339.0000,4995.0000,1155.0000,141.0000,90.0000,,38228.0000,A,38.9800,443142
002220,20141231,2014,INDL,C,D,STD,BIO-RAD LABORATORIES INC,USD,1716.3670,2185.1550,697.6350,-32.9270,29.0700,0.2650,435.7100,435.975,0.0000,365.9230,7.6000,11.6890,2620.8650,,754.6690,470.9970,-190.5110,284.3840,446.7610,273.3120,1089.0980,0.0000,377.6400,2175.0440,2185.1550,609.2000,42.7120,21.5310,,1809.1210,A,120.5600,334516
002240,20140731,2014,INDL,C,D,STD,NON INVASIVE MONITOR,USD,0.5250,-1.6520,0.0210,-0.4430,78.9420,1.2000,0.0000,0,0.0000,-0.3130,0.0000,0.0000,-1.5870,,0.0000,0.4550,0.0040,0.0000,2.1130,-0.2790,0.1110,0.0650,0.0000,0.0130,-1.5870,,0.0000,0.1320,,0.3260,A,0.1700,334510
002259,20141231,2014,INDL,C,D,STD,BLACK HILLS CORP,USD,454.0360,1353.8840,23.2740,133.2670,44.6720,350.0000,1267.5890,,69.6360,408.6130,2.0210,91.0670,2621.4730,1.9250,356.5720,91.1910,-401.1470,2.0560,651.2810,323.4570,4563.4000,0.0000,189.9920,1393.5700,1353.8840,0.0000,66.6250,73.0170,,984.9570,A,53.0400,2211
002269,20150430,2014,INDL,C,D,STD,BLOCK H & R INC,USD,2951.3010,1832.9490,2538.7870,470.2260,275.2750,0.7900,505.2980,506.088,219.9600,950.5340,98.6000,-645.8070,2338.2470,0.0000,873.9730,0.0000,-148.9320,531.5970,1878.2890,626.6080,830.1840,0.0000,167.9640,3078.6580,1832.9490,,256.0610,45.2460,1091.0070,2128.1240,A,33.6800,541213
002270,20141231,2014,INDL,C,D,STD,ENSCO PLC,USD,2934.8000,8215.0000,1422.1000,-3894.8000,234.2500,34.8000,5885.6000,5920.4,704.3000,2355.7000,8.5000,442.7000,14108.5000,13.0000,325.1000,240.3000,-1997.6000,757.3000,1104.6000,2054.1000,14975.5000,0.0000,883.3000,4564.5000,8215.0000,43.2000,140.5000,239.6000,,2208.8000,A,29.9500,213111
002271,20141231,2014,INDL,C,D,STD,BLOUNT INTL INC,USD,362.8110,157.5570,27.2540,-2.4820,49.6300,15.1310,369.0720,384.203,0.0000,132.5960,4.4000,-53.1320,526.6290,0.2680,239.5200,163.5720,-39.6550,0.0000,145.0590,81.9590,457.6520,0.0000,123.0990,944.8190,157.5570,0.0000,15.1900,17.6390,,812.2230,A,17.5700,332216
002277,20141031,2014,INDL,C,D,STD,BLUE RIDGE REAL ESTATE CO,USD,,29.1980,1.4990,0.2710,2.4450,0.2610,7.1730,7.434,0.0000,1.8810,,-3.3860,36.3710,,0.0000,0.0050,-1.5070,0.0980,,2.8770,44.7780,0.0000,0.1820,7.9560,29.1980,,0.1640,0.5220,,6.0750,A,8.0000,531
002282,20150430,2014,INDL,C,D,STD,BOB EVANS FARMS,USD,124.1950,379.9910,6.3580,16.5530,23.4070,0.4090,450.6760,451.085,29.4260,126.7790,32.3410,-39.9570,830.6670,2.4300,19.9860,24.6200,-64.6160,0.0000,153.0920,103.1050,1588.9660,0.0000,49.8220,1349.1900,379.9910,,-7.5160,11.5500,423.5390,1222.4110,A,51.1800,722511
002285,20141231,2014,INDL,C,D,STD,BOEING CO,USD,67785.0000,8665.0000,13092.0000,1437.0000,706.7280,929.0000,8141.0000,9070,2210.0000,9665.0000,165.5000,-8593.0000,16931.0000,,7988.0000,46756.0000,2467.0000,1359.0000,56717.0000,8858.0000,26696.0000,0.0000,7919.0000,90762.0000,8665.0000,3858.0000,1691.0000,504.0000,,81097.0000,A,129.9800,336411
